REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_3,3. Technicians and associate professionals,2024,838.086
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_4,4. Clerical support workers,2024,593.133
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_5,5. Service and sales workers,2024,645.282
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_7,7. Craft and related trades workers,2024,460.588
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,182.301
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,398.628
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_TOTAL,Total,2024,2578.754
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_1,1. Managers,2024,278.252
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_2,2. Professionals,2024,665.343
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_3,3. Technicians and associate professionals,2024,425.929
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_4,4. Clerical support workers,2024,223.421
