REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EC2,EC2_LABEL,TIME_PERIOD,VALUE
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N82,"82 - Office administrative, office support and other business support activities",2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_O84,84 - Public administration and defence; compulsory social security,2024,15.662
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_P85,85 - Education,2024,2.369
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q86,86 - Human health activities,2024,159.426
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q87,87 - Residential care activities,2024,11.962
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q88,88 - Social work activities without accommodation,2024,3.643
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R90,"90 - Creative, arts and entertainment activities",2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R91,"91 - Libraries, archives, museums and other cultural activities",2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R92,92 - Gambling and betting activities,2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R93,93 - Sports activities and amusement and recreation activities,2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S94,94 - Activities of membership organizations,2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S95,95 - Repair of computers and personal and household goods,2024,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S96,96 - Other personal service activities,2024,3.069
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_U99,99 - Activities of extraterritorial organizations and bodies,2016,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_X,Not elsewhere classified,2015,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B09,09 - Mining support service activities,2018,0.37
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B09,09 - Mining support service activities,2018,0.37
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B09,09 - Mining support service activities,2018,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2021,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2021,
CZE,Czechia,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2021,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_TOTAL,Total,2024,490.744
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_A01,"01 - Crop and animal production, hunting and related service activities",2024,1.805
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_A02,02 - Forestry and logging,2024,1.271
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_A03,03 - Fishing and aquaculture,2024,0.98
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B05,05 - Mining of coal and lignite,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B06,06 - Extraction of crude petroleum and natural gas,2022,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B07,07 - Mining of metal ores,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B08,08 - Other mining and quarrying,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_B09,09 - Mining support service activities,2024,0.223
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C10,10 - Manufacture of food products,2024,5.631
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C11,11 - Manufacture of beverages,2024,2.579
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C12,12 - Manufacture of tobacco products,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C13,13 - Manufacture of textiles,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C14,14 - Manufacture of wearing apparel,2024,0.999
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C16,"16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C17,17 - Manufacture of paper and paper products,2024,0.749
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C18,18 - Printing and reproduction of recorded media,2024,4.209
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C19,19 - Manufacture of coke and refined petroleum products,2024,1.863
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C20,20 - Manufacture of chemicals and chemical products,2024,2.592
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C21,"21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2024,1.886
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C22,22 - Manufacture of rubber and plastics products,2024,0.582
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C23,23 - Manufacture of other non-metallic mineral products,2024,1.063
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C24,24 - Manufacture of basic metals,2024,0.956
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C25,"25 - Manufacture of fabricated metal products, except machinery and equipment",2024,3.327
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C26,"26 - Manufacture of computer, electronic and optical products",2024,1.832
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C27,27 - Manufacture of electrical equipment,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C28,28 - Manufacture of machinery and equipment n.e.c.,2024,1.985
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C30,30 - Manufacture of other transport equipment,2024,2.623
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C32,32 - Other manufacturing,2024,3.662
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_C33,33 - Repair and installation of machinery and equipment,2024,2.872
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_D35,"35 - Electricity, gas, steam and air conditioning supply",2024,12.047
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_E36,"36 - Water collection, treatment and supply",2024,2.4
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_E37,37 - Sewerage,2022,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_E38,"38 - Waste collection, treatment and disposal activities; materials recovery",2024,1.019
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_E39,39 - Remediation activities and other waste management services,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_F41,41 - Construction of buildings,2024,6.189
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_F42,42 - Civil engineering,2024,2.246
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_F43,43 - Specialized construction activities,2024,5.666
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_G45,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,2024,0.874
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_G46,"46 - Wholesale trade, except of motor vehicles and motorcycles",2024,6.599
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_G47,"47 - Retail trade, except of motor vehicles and motorcycles",2024,19.4
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_H49,49 - Land transport and transport via pipelines,2024,0.586
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_H50,50 - Water transport,2024,17.628
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_H51,51 - Air transport,2024,1.67
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_H52,52 - Warehousing and support activities for transportation,2024,1.695
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_I55,55 - Accommodation,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_I56,56 - Food and beverage service activities,2024,0.768
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J58,58 - Publishing activities,2024,2.534
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J59,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J60,60 - Programming and broadcasting activities,2024,0.782
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J61,61 - Telecommunications,2024,6.518
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J62,"62 - Computer programming, consultancy and related activities",2024,39.015
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_J63,63 - Information service activities,2024,2.024
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_K64,"64 - Financial service activities, except insurance and pension funding",2024,3.484
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_K65,"65 - Insurance, reinsurance and pension funding, except compulsory social security",2024,1.426
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_K66,66 - Activities auxiliary to financial service and insurance activities,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M69,69 - Legal and accounting activities,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M70,70 - Activities of head offices; management consultancy activities,2024,4.033
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M71,71 - Architectural and engineering activities; technical testing and analysis,2024,73.929
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M72,72 - Scientific research and development,2024,8.428
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M73,73 - Advertising and market research,2024,3.779
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M74,"74 - Other professional, scientific and technical activities",2024,2.894
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_M75,75 - Veterinary activities,2024,2.302
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_N77,77 - Rental and leasing activities,2024,1.046
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_N79,"79 - Travel agency, tour operator, reservation service and related activities",2023,0.498
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_N80,80 - Security and investigation activities,2024,0.933
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_N81,81 - Services to buildings and landscape activities,2024,0.262
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_N82,"82 - Office administrative, office support and other business support activities",2024,1.725
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_O84,84 - Public administration and defence; compulsory social security,2024,23.861
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_P85,85 - Education,2024,5.584
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_Q86,86 - Human health activities,2024,166.208
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_Q87,87 - Residential care activities,2024,2.692
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_Q88,88 - Social work activities without accommodation,2024,4.384
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_R90,"90 - Creative, arts and entertainment activities",2024,1.201
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_R91,"91 - Libraries, archives, museums and other cultural activities",2023,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_R93,93 - Sports activities and amusement and recreation activities,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_S94,94 - Activities of membership organizations,2024,0.308
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_S95,95 - Repair of computers and personal and household goods,2024,2.024
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_S96,96 - Other personal service activities,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_T97,97 - Activities of households as employers of domestic personnel,2024,0.768
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_U99,99 - Activities of extraterritorial organizations and bodies,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_TOTAL,Total,2024,301.965
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_A01,"01 - Crop and animal production, hunting and related service activities",2024,1.475
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_A02,02 - Forestry and logging,2024,1.148
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_A03,03 - Fishing and aquaculture,2024,0.936
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B05,05 - Mining of coal and lignite,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B06,06 - Extraction of crude petroleum and natural gas,2022,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B07,07 - Mining of metal ores,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B08,08 - Other mining and quarrying,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_B09,09 - Mining support service activities,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C10,10 - Manufacture of food products,2024,3.031
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C11,11 - Manufacture of beverages,2024,1.382
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C12,12 - Manufacture of tobacco products,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C13,13 - Manufacture of textiles,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C14,14 - Manufacture of wearing apparel,2024,0.777
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C16,"16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C17,17 - Manufacture of paper and paper products,2024,0.749
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C18,18 - Printing and reproduction of recorded media,2024,3.118
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C19,19 - Manufacture of coke and refined petroleum products,2024,1.863
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C20,20 - Manufacture of chemicals and chemical products,2024,1.813
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C21,"21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2024,0.928
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C22,22 - Manufacture of rubber and plastics products,2024,0.571
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C23,23 - Manufacture of other non-metallic mineral products,2024,0.728
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C24,24 - Manufacture of basic metals,2024,0.845
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C25,"25 - Manufacture of fabricated metal products, except machinery and equipment",2024,3.099
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C26,"26 - Manufacture of computer, electronic and optical products",2024,1.832
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C27,27 - Manufacture of electrical equipment,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C28,28 - Manufacture of machinery and equipment n.e.c.,2024,1.695
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C30,30 - Manufacture of other transport equipment,2024,2.623
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C32,32 - Other manufacturing,2024,2.941
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C33,33 - Repair and installation of machinery and equipment,2024,2.872
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_D35,"35 - Electricity, gas, steam and air conditioning supply",2024,10.364
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E36,"36 - Water collection, treatment and supply",2024,1.842
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E37,37 - Sewerage,2022,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E38,"38 - Waste collection, treatment and disposal activities; materials recovery",2024,0.633
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E39,39 - Remediation activities and other waste management services,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F41,41 - Construction of buildings,2024,5.032
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F42,42 - Civil engineering,2024,1.552
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F43,43 - Specialized construction activities,2024,5.633
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G45,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,2024,0.874
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G46,"46 - Wholesale trade, except of motor vehicles and motorcycles",2024,4.895
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G47,"47 - Retail trade, except of motor vehicles and motorcycles",2024,10.745
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H49,49 - Land transport and transport via pipelines,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H50,50 - Water transport,2024,16.073
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H51,51 - Air transport,2024,1.091
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H52,52 - Warehousing and support activities for transportation,2024,0.948
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_I55,55 - Accommodation,2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_I56,56 - Food and beverage service activities,2024,0.741
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J58,58 - Publishing activities,2024,2.433
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J59,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",2024,
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J60,60 - Programming and broadcasting activities,2024,0.651
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J61,61 - Telecommunications,2024,5.815
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J62,"62 - Computer programming, consultancy and related activities",2024,32.875
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J63,63 - Information service activities,2024,1.255
GRC,Greece,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_K64,"64 - Financial service activities, except insurance and pension funding",2024,2.603
