REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,AGE,AGE_LABEL,OC2,OC2_LABEL,TIME_PERIOD,VALUE
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_51,51 - Personal service workers,2024,28.081
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_52,52 - Sales workers,2024,106.339
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_53,53 - Personal care workers,2024,51.524
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_54,54 - Protective services workers,2024,3.112
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,5.726
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,11.229
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,11.606
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,0.289
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,4.812
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,1.363
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,2.281
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_82,82 - Assemblers,2024,1.291
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,3.602
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_91,91 - Cleaners and helpers,2024,14.974
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,3.319
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,32.288
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_94,94 - Food preparation assistants,2024,28.278
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,11.848
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_X,Not elsewhere classified,2024,7.128
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_TOTAL,Total,2024,2657.434
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,3.071
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,2.739
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,2.805
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,12.444
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,31.115
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_13,13 - Production and specialised services managers,2024,32.543
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,9.981
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_21,21 - Science and engineering professionals,2024,112.077
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_22,22 - Health professionals,2024,147.381
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_23,23 - Teaching professionals,2024,203.277
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_24,24 - Business and administration professionals,2024,201.414
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,100.255
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,100.375
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,131.038
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_32,32 - Health associate professionals,2024,31.392
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,242.832
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,41.761
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_35,35 - Information and communications technicians,2024,39.598
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_41,41 - General and keyboard clerks,2024,79.923
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_42,42 - Customer services clerks,2024,27.032
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,57.165
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_44,44 - Other clerical support workers,2024,18.005
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_51,51 - Personal service workers,2024,92.329
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_52,52 - Sales workers,2024,91.033
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_53,53 - Personal care workers,2024,179.874
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_54,54 - Protective services workers,2024,26.505
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,37.075
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,2.292
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,73.528
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,56.311
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,7.489
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,27.785
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,16.301
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,40.767
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_82,82 - Assemblers,2024,10.788
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,76.005
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_91,91 - Cleaners and helpers,2024,53.231
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,14.168
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,90.521
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_94,94 - Food preparation assistants,2024,33.941
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,23.111
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_X,Not elsewhere classified,2024,76.158
DNK,Denmark,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_TOTAL,Total,2024,2621.203
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,3.493
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,4.961
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,8.991
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,34.988
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_13,13 - Production and specialised services managers,2024,33.695
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,6.14
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_21,21 - Science and engineering professionals,2024,149.719
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_22,22 - Health professionals,2024,46.118
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_23,23 - Teaching professionals,2024,143.353
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_24,24 - Business and administration professionals,2024,152.079
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,107.347
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,90.784
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,102.739
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_32,32 - Health associate professionals,2024,109.414
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,160.167
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,82.028
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_35,35 - Information and communications technicians,2024,27.144
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_41,41 - General and keyboard clerks,2024,30.363
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_42,42 - Customer services clerks,2024,36.245
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,36.272
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_44,44 - Other clerical support workers,2024,21.708
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_51,51 - Personal service workers,2024,126.444
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_52,52 - Sales workers,2024,155.738
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_53,53 - Personal care workers,2024,209.019
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_54,54 - Protective services workers,2024,22.979
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,56.928
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,9.455
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,93.746
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,97.318
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,5.75
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,37.089
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,20.022
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,55.02
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_82,82 - Assemblers,2024,17.931
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,114.234
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_91,91 - Cleaners and helpers,2024,64.545
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,5.388
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,60.385
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_94,94 - Food preparation assistants,2024,28.637
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_95,95 - Street and related sales and service workers,2024,3.932
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,12.97
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE15,15+,OC2_ISCO08_X,Not elsewhere classified,2024,34.912
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_TOTAL,Total,2024,262.301
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_01,01 - Commissioned armed forces officers,2023,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_13,13 - Production and specialised services managers,2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_21,21 - Science and engineering professionals,2024,2.526
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_22,22 - Health professionals,2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_23,23 - Teaching professionals,2024,3.968
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_24,24 - Business and administration professionals,2024,1.972
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,2.849
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,2.388
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,6.612
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_32,32 - Health associate professionals,2024,4.95
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,10.168
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,13.98
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_35,35 - Information and communications technicians,2024,2.66
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_41,41 - General and keyboard clerks,2024,3.14
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_42,42 - Customer services clerks,2024,5.365
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,4.563
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_44,44 - Other clerical support workers,2024,3.097
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_51,51 - Personal service workers,2024,14.025
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_52,52 - Sales workers,2024,42.878
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_53,53 - Personal care workers,2024,26.53
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_54,54 - Protective services workers,2024,4.922
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,5.129
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,8.295
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,13.174
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,4.892
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,1.372
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,2.662
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_82,82 - Assemblers,2024,2.314
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,14.006
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_91,91 - Cleaners and helpers,2024,13.299
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,2.823
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,16.767
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_94,94 - Food preparation assistants,2024,10.328
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_95,95 - Street and related sales and service workers,2024,1.889
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,4.483
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_Y15-24,15-24,OC2_ISCO08_X,Not elsewhere classified,2024,1.853
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_TOTAL,Total,2024,2358.902
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,3.493
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,4.697
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,
FIN,Finland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),AGE_YTHADULT_YGE25,25+,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,8.991
